order	script_id	script_name	file	source_sha256	source_bytes
419	59459343	FS_Ivy_SBS_ActionSequence_Addon v1.3	exported_scripts/419__id59459343__FS_Ivy_SBS_ActionSequence_Addon_v1.3.rb	83024adb3f3b5d4a6d2d9e36f6d325c9c82ac818db0e41d841d9f17f67c9ce42	20528
420	72398512	FS_Taylor_SBS_ActionSequence_Addon v1.3	exported_scripts/420__id72398512__FS_Taylor_SBS_ActionSequence_Addon_v1.3.rb	3de459c55bbe244827f07e1d05e0f713e7604b5ee0a988cc6ebf81cb7baab9b7	25858
421	43251533	FS_Mia_SBS_ActionSequence_Addon v1.0 繁體中	exported_scripts/421__id43251533__FS_Mia_SBS_ActionSequence_Addon_v1.0_繁體中.rb	dea42ac499db70eaedf1d4c004874efe82337f542fc50f83ca7eea9caf4116d0	20104
422	19209218	FS_Verna_SBS_ActionSequence_Addon v1.0	exported_scripts/422__id19209218__FS_Verna_SBS_ActionSequence_Addon_v1.0.rb	d49d423c106927de5af68d3c939ccaaa59050a01a9b5c14d52a25c336fb1c5ed	22246
423	90500004	▼ 60 FS DATA AUTHORITY｜MasterSetup 00–20	exported_scripts/423__id90500004__▼_60_FS_DATA_AUTHORITY｜MasterSetup_00–20.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
424	37616322	FS_MasterSetup 00｜Authority Root	exported_scripts/424__id37616322__FS_MasterSetup_00｜Authority_Root.rb	ed77f77e79d28871b3f31bbbe8458ac52af2e503dccd6a3b62a582a813b4223c	2865
425	43218878	FS_MasterSetup 01｜Skills Heroes	exported_scripts/425__id43218878__FS_MasterSetup_01｜Skills_Heroes.rb	24a4a67e533334d66a3ac5970d1de95914cef94f6c0cc9aaf7d75c57adc54045	64911
426	12570975	FS_MasterSetup 02｜Skills Clones / Robots	exported_scripts/426__id12570975__FS_MasterSetup_02｜Skills_Clones___Robots.rb	96878c4df0e5cf16e00a975bfeb4409444b4d042572ef144681fd0a76b9e3131	26951
427	99895836	FS_MasterSetup 03｜Skills Antagonists	exported_scripts/427__id99895836__FS_MasterSetup_03｜Skills_Antagonists.rb	863b01209cd0ebf4320a145de0cfa7b0b2bd1d6e57fadc391d57271600480f33	36129
428	45631571	FS_MasterSetup 04｜Skills Bosses	exported_scripts/428__id45631571__FS_MasterSetup_04｜Skills_Bosses.rb	00b08b506b305dc323fed421d8e0ae37e45df4d14a034af5376068c5e73fd1d5	20002
429	50607224	FS_MasterSetup 05｜Skills Pokemon A	exported_scripts/429__id50607224__FS_MasterSetup_05｜Skills_Pokemon_A.rb	e2d27dc50d5987ef7f66c3903feb99fcb4bd29591dc6a054418018e5217b787c	50153
430	94270583	FS_MasterSetup 06｜Skills Pokemon B	exported_scripts/430__id94270583__FS_MasterSetup_06｜Skills_Pokemon_B.rb	cdb42112393b9626fa03e31a871c974b47484803e89afa191336cb2f468a2be6	48815
431	6914565	FS_MasterSetup 06.5｜Pokemon Skill Visuals	exported_scripts/431__id6914565__FS_MasterSetup_06.5｜Pokemon_Skill_Visuals.rb	e0ef0ba43ea44b5b8fea7be2e7f327edf6bfa2a2792a4ce882dcb8a34acb0869	8294
432	22354455	FS_MasterSetup 07｜States	exported_scripts/432__id22354455__FS_MasterSetup_07｜States.rb	685a145b5d6d1ecc1a40e2b13900bd92b686281660f960b33237b5b6e05f26ef	71361
433	25849148	FS_MasterSetup 08｜Items	exported_scripts/433__id25849148__FS_MasterSetup_08｜Items.rb	821be0b824bc38ea767e08ee096a350adda66788554fe43df2e268aab0cb4126	88993
434	89801935	FS_MasterSetup 09｜Equipment / 鳴刻冠	exported_scripts/434__id89801935__FS_MasterSetup_09｜Equipment___鳴刻冠.rb	d80da33c01265f494891daafda56856a36939c65a9e3cca7aaf720aef2f7124c	66439
435	67375853	FS_MasterSetup 10｜Classes	exported_scripts/435__id67375853__FS_MasterSetup_10｜Classes.rb	171277bbd32795584b9dd8fbd967ff62c5c383082ac2207843733f21e3f1070f	9774
436	12140832	FS_MasterSetup 11｜Enemies Antagonists / Bosses	exported_scripts/436__id12140832__FS_MasterSetup_11｜Enemies_Antagonists___Bosses.rb	a8f0d387f8bf750ae0c5f83cac1993c79312ea27ddb1e86dc18ca8838c50b0dd	58160
437	87312443	FS_MasterSetup 12｜Enemies Clones / Robots	exported_scripts/437__id87312443__FS_MasterSetup_12｜Enemies_Clones___Robots.rb	0c51981dafbfa21e87533e4a122245190217dbf78c2afc5c4aef6d7a0b2fb944	9478
438	23054358	FS_MasterSetup 13｜Enemies Pokemon A	exported_scripts/438__id23054358__FS_MasterSetup_13｜Enemies_Pokemon_A.rb	f96e4bd7da2223698361e6ec853a1b441bfe7598f742e2dae03a3b681effea09	86119
439	56075152	FS_MasterSetup 14｜Enemies Pokemon B	exported_scripts/439__id56075152__FS_MasterSetup_14｜Enemies_Pokemon_B.rb	a4c10a7c0149ecd2c0d96d51889937bc712a5efa4bafe43e32aaa6e3f7b0a59c	89414
440	28368523	FS_MasterSetup 15｜Runtime Boss / Weather	exported_scripts/440__id28368523__FS_MasterSetup_15｜Runtime_Boss___Weather.rb	3334c37a4a5ff89a00d88597c3e4cf3a5a801fe36dcb92fc1eb8d5046645ceb1	6032
441	41258574	FS_MasterSetup 16｜Player Text	exported_scripts/441__id41258574__FS_MasterSetup_16｜Player_Text.rb	17d7602c25d06fd2930d29f537be0834aa594a1be842fd09dcb7f3b132c91dbf	60763
442	9496279	FS_MasterSetup 17｜Soulmark	exported_scripts/442__id9496279__FS_MasterSetup_17｜Soulmark.rb	e7feb7b9d1ea27bf9dbeeb152fb0322ea7bce5a98a3eb52e8ea0d4af191ca0eb	34475
443	52117621	FS_MasterSetup 18｜Apply Bridge / Authority Handshake	exported_scripts/443__id52117621__FS_MasterSetup_18｜Apply_Bridge___Authority_Handshake.rb	43396ef89e4cf20d28db70542d9066d69fb65ffde21b4b759da743add4d5fa5d	8729
444	72290409	FS_MasterSetup 19｜Post-Apply Support Guard	exported_scripts/444__id72290409__FS_MasterSetup_19｜Post-Apply_Support_Guard.rb	8e1f87a2c966937d44f869838e7486444ad17344e10293e30d8cef880da98f5f	15306
445	56459917	FS_MasterSetup 20｜Post-Apply SoulArt Guard	exported_scripts/445__id56459917__FS_MasterSetup_20｜Post-Apply_SoulArt_Guard.rb	c41b90df1502e0413bbea4ed400ee1ee852cbffba0460c7b0603c065a7d9ecf2	30903
446	90500005	▼ 61 FS GAMEPLAY｜Economy / Shop / Quest / Placement	exported_scripts/446__id90500005__▼_61_FS_GAMEPLAY｜Economy___Shop___Quest___Placement.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
447	36256595	FS_EconomyCore v1.1	exported_scripts/447__id36256595__FS_EconomyCore_v1.1.rb	d7ff71db9cc4d28eb5df4a1d0f99da23833d58e995f2ce1fee38aaca28c1d5be	25427
448	52287143	FS_EconomyDropSystem v1.1	exported_scripts/448__id52287143__FS_EconomyDropSystem_v1.1.rb	e50677d923ecebf4b711902733efe96c7cebbcb7fa918c08e24ec980a9ce615a	9212
449	20427727	Window_ShopBuy FS v1.2	exported_scripts/449__id20427727__Window_ShopBuy_FS_v1.2.rb	da03191b35c8bc131aa0cbcc0c628590955e14bf097f847c1649b1111ebed65b	7344
450	54817557	FS_ShopAllPartyDisplay v1.7	exported_scripts/450__id54817557__FS_ShopAllPartyDisplay_v1.7.rb	95a29ee718d943b040a250de0c940fc794dbbce970ae4cbc72059a88549e551b	22468
451	55537773	FS_ShopStatusDetail v1.0	exported_scripts/451__id55537773__FS_ShopStatusDetail_v1.0.rb	e8e4108b73106d3707030d4bf47af26eb681c9ce213b080cc30b39a4df70dc22	10610
452	94999640	Scene_Shop FS v1.2	exported_scripts/452__id94999640__Scene_Shop_FS_v1.2.rb	74739f76310792d84f1f5f1e5114924935b8310c6663df64a3d2624b6f119f69	12980
453	61216747	FS_RegionShops_BlackMarket v1.1	exported_scripts/453__id61216747__FS_RegionShops_BlackMarket_v1.1.rb	305d2811e8dfedf163c873c2aef5be307549294dc3870b5139eb7521998fbb52	11792
454	45319400	FS_QuestEconomyBridge v1.3	exported_scripts/454__id45319400__FS_QuestEconomyBridge_v1.3.rb	6199ff5c35b6fac5c456eec8688c241102bddbc93a79f54455e519c9e8f4d048	25097
455	74890658	FS_ObjectPlacement v1.0.0	exported_scripts/455__id74890658__FS_ObjectPlacement_v1.0.0.rb	d6d9b4e95dd8b803fb1ba25b7d14cf042adaf24ba5fe18e6157969c529f0dfef	43972
456	91599831	FS_EconomyAudit v1.0	exported_scripts/456__id91599831__FS_EconomyAudit_v1.0.rb	3941663412810291210050b23765f9628630c911725938832f4d21577f5c4587	7444
457	90500006	▼ 62 FS INTEGRATION｜UI / Battle / Map / Save	exported_scripts/457__id90500006__▼_62_FS_INTEGRATION｜UI___Battle___Map___Save.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
458	86858470	FS_MarkedCommand_ConditionTransparency v1.6	exported_scripts/458__id86858470__FS_MarkedCommand_ConditionTransparency_v1.6.rb	9388e218da939e9883a064501c91f7b2fd00b5de1b672d114ddc15356ba71629	80674
459	76599562	FS_PokemonFollowupIdentity v1.0	exported_scripts/459__id76599562__FS_PokemonFollowupIdentity_v1.0.rb	27c07e5811d621e0450ff872103899f168fc778dcd176ad18532aad5ba0b5738	13845
460	24449211	FS_WindowLevelData_UpgradeDetailPatch	exported_scripts/460__id24449211__FS_WindowLevelData_UpgradeDetailPatch.rb	a7954aee5d69ab322dd01659fefa9830daaf31e51a1722bc9c4c268b019d094a	18118
461	92627638	FS_BattleTargetUI_Authority v1.4.1	exported_scripts/461__id92627638__FS_BattleTargetUI_Authority_v1.4.1.rb	2fe602fc7d6eb3b466fef7bc8e52af6ceb71b049ae5a3f21d30887b73ac20ef1	64636
462	68170006	FS_ForceAction_Bridge	exported_scripts/462__id68170006__FS_ForceAction_Bridge.rb	07600748f6dca6775c5c50fccefeb7c1dfa16accc98b98f42a25bbc668e56922	8343
463	46759789	FS_SBS_PresentationBridge_Authority v1.0.1	exported_scripts/463__id46759789__FS_SBS_PresentationBridge_Authority_v1.0.1.rb	7959c6ef1abf2ddb8e65c39cb38d17b61ea8e73b122e5779d09d30511028a13d	36069
464	23652619	FS_EquipmentCombo_OpeningSkill_FinalAuthority v2.0	exported_scripts/464__id23652619__FS_EquipmentCombo_OpeningSkill_FinalAuthority_v2.0.rb	1c429a4415244022f82937a2c381644dfb190a268e72768830262d52b373b519	19727
465	63214984	FS_SoulTerminologyNormalization v1.0	exported_scripts/465__id63214984__FS_SoulTerminologyNormalization_v1.0.rb	4478b2798e90f425df5ab37d463bacd6c7fcb0a51fdba6578b0562e599cb0b0e	8444
466	77886115	FS_EquipHelpScroll v1.3	exported_scripts/466__id77886115__FS_EquipHelpScroll_v1.3.rb	16e0e448cd8c7f094262289fabba8d272684633092ec3686d846e4c8bdfa7582	15542
467	46218630	FS_RandomDungeon_v0_9_8_FS	exported_scripts/467__id46218630__FS_RandomDungeon_v0_9_8_FS.rb	943c2f40365249af8e78734b386387aae663200ea3e966a57b801a73aa1f6293	194113
468	50773287	FS_NormalMap_Minimap v1.0.4	exported_scripts/468__id50773287__FS_NormalMap_Minimap_v1.0.4.rb	c2c1a67dcb9b9fa4206cddb6bcd374f678418a1e8f3908837e2304e3e24d555c	47595
469	20185494	Forest Symphony｜Legacy Safety Patch＋ATS 使用說明	exported_scripts/469__id20185494__Forest_Symphony｜Legacy_Safety_Patch＋ATS_使用說明.rb	9a5ced3021e5aec94f57f75737b30f4dc4b06c29ec3f4ffe75f56d9d37b03e29	17024
470	51951456	FS_LegacyScripts_SafetyPatch v1.0.14	exported_scripts/470__id51951456__FS_LegacyScripts_SafetyPatch_v1.0.14.rb	7ea2d4d7460d7efce579b950b817704834857f427f558c112b17cf5c0de73cc3	114337
471	14130985	FS_ATS_DialogueExtension v1.7	exported_scripts/471__id14130985__FS_ATS_DialogueExtension_v1.7.rb	dcb7d1406a5e1bc75e2004b4d1eea39d3aa4e24235e065752530d71e9a8c0bd9	55616
472	15271744	FS_RingMenuActions v1.3	exported_scripts/472__id15271744__FS_RingMenuActions_v1.3.rb	2aec1d3cc7cb135592d545d2583500b3c5d02734058d9d71ea0c2a82057e51b2	30874
473	21511086	FS_SaveCompatibilityCore v1.1a	exported_scripts/473__id21511086__FS_SaveCompatibilityCore_v1.1a.rb	87d4f95e28753710a25df55c772e3fd5500dee394c8687e5a0ab086808ed80e0	16784
474	90500007	▼ 90 VALIDATION｜Save / Non-Battle	exported_scripts/474__id90500007__▼_90_VALIDATION｜Save___Non-Battle.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
475	81000635	FS_SaveCompatibilityTest v1.0	exported_scripts/475__id81000635__FS_SaveCompatibilityTest_v1.0.rb	3e45be43af3b4ad80050cb8dc59c87c2f6b4ab9e24a3c7ff360919897b25b8aa	8727
476	13736160	FS_NonBattleValidation v2.6	exported_scripts/476__id13736160__FS_NonBattleValidation_v2.6.rb	b8211c4c642fcb1f0bde1471bf73322dfb39232a5c8e9f678d4329dfde409aeb	38028
477	99918661	FS_Combat_DeterministicRandom v1.0｜TEST-only	exported_scripts/477__id99918661__FS_Combat_DeterministicRandom_v1.0｜TEST-only.rb	a4ca21c93c8c4a1da675d00acfefa7dc4c350703dea66386361d55feb9bb8c84	6576
478	99918660	FS_AutoRegression_Harness v0.4j	exported_scripts/478__id99918660__FS_AutoRegression_Harness_v0.4j.rb	f391d7144ba76a0924eff7e6160ce81b6a32dc795c64d39d5b08d6d88bc8b841	237112
479	99918662	FS_BattleRegression_CoreFixtures v0.1a	exported_scripts/479__id99918662__FS_BattleRegression_CoreFixtures_v0.1a.rb	e097ea8dfa3fc579212d6260d69bf23e21b84884e4a998a9f299257ac976cbac	21082
480	99918663	FS_BattleRegression_AIEdgeI v1.0	exported_scripts/480__id99918663__FS_BattleRegression_AIEdgeI_v1.0.rb	8671b0ff9cdda9b0737e6be6704b44a5bf99f08ac93681a4f934ad3737e45be8	992365
481	14385854	▼ 99 BOOT｜Main / Export / Title	exported_scripts/481__id14385854__▼_99_BOOT｜Main___Export___Title.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
482	32270711	Main	exported_scripts/482__id32270711__Main.rb	15ad656d6e155c5ea33e54377ad04a2146f25dfd48ccc02688a79df0aa499b0f	3110
483	50461227	全腳本導出工具	exported_scripts/483__id50461227__全腳本導出工具.rb	1f59c96c7d900b653682d10073126a880566fd4dd73ffc382a65dffd5b4f19cb	3139
484	29298086	標題Final-0714	exported_scripts/484__id29298086__標題Final-0714.rb	1342dd1b76dbd77ade55d81890eb87900d4f92caef99da9375c4082d404eeac4	28008
485	36220597	▼ 100 DOCUMENTATION｜Guides / Design / Reference	exported_scripts/485__id36220597__▼_100_DOCUMENTATION｜Guides___Design___Reference.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
486	53431630	Forest Symphony｜經濟／合成／商店／黑市／支線任務完整製作手冊 v1.0	exported_scripts/486__id53431630__Forest_Symphony｜經濟／合成／商店／黑市／支線任務完整製作手冊_v1.0.rb	e3f16d68641d72f9933962e43251b1cd5cfd477ef6af08488be796e5c5c362f5	62007
487	51885149	FS_ATS_QuestJournal_CompleteGuide v1.0	exported_scripts/487__id51885149__FS_ATS_QuestJournal_CompleteGuide_v1.0.rb	13df0e715493c4978f4ce98328e3d71266b9bb60adaa1bd324a49d41110556c3	61664
488	98282425	FS_EquipHelpScroll v1.2｜REFERENCE	exported_scripts/488__id98282425__FS_EquipHelpScroll_v1.2｜REFERENCE.rb	821fa053111c66749fc348c0c0aa32ca2f28cea19b4c6edab850bee026d3e654	13674
489	81206336	資料庫 Note / Notetag	exported_scripts/489__id81206336__資料庫_Note___Notetag.rb	07044ed61574ff26b20f23d0388c7313d87307cf8e3debc485266f39e230e05a	66301
490	21590323	反派機制	exported_scripts/490__id21590323__反派機制.rb	b9bac4ef1953c3ffc30a099148a377ab3f698d099b086aba7f38fd22d16f49ff	12433
491	84114602	Build / Combo 長篇設計索引	exported_scripts/491__id84114602__Build___Combo_長篇設計索引.rb	a6db412b23402adccc1e5df938233e9fb56cba41a0674c2e7481a8a41b54a1d0	34091
492	6375514	Enemy_AI_Design	exported_scripts/492__id6375514__Enemy_AI_Design.rb	48c3cf3821dc37449e77aef2f0aad68b3076d1468419f8d28cd057d195fc8ad7	49321
493	62968432	超模但極難取得的稀有召喚物	exported_scripts/493__id62968432__超模但極難取得的稀有召喚物.rb	d168218fdd9132223af6c3d057d61458559d0600d41d09edeb2d1f0b793b914d	36125
494	82653486	已使用／保留 ID	exported_scripts/494__id82653486__已使用／保留_ID.rb	6a57f9650470af449011b9a83fe03955685afa162961c05a276b1c47e93b3052	18805
495	83043654	全 State 設計	exported_scripts/495__id83043654__全_State_設計.rb	782b7680691f846c56e6b7f1f15bbbb4e76685aa07125e6957a957d6a7638678	51954
496	9811079	變數 / 開關」完整整理	exported_scripts/496__id9811079__變數___開關」完整整理.rb	7bb2a36fac7f7a3ab81de27fa2cc91d52c32cf5a55bda23bef465ecee3b574f7	21382
497	9577231	武器／防具／飾品／刻印／消耗品	exported_scripts/497__id9577231__武器／防具／飾品／刻印／消耗品.rb	e85bd189760afd688ac7e8a0faf8ab6df13b6a16175f4cface6fedea93bd3021	24888
498	25182277	共用技能庫	exported_scripts/498__id25182277__共用技能庫.rb	712b70bd9b50e7ef503f21398420f57d677f6345fdca74cdf71564d74bb50d05	64876
499	6607287	我方 / 召喚物 / 敵方數值區間	exported_scripts/499__id6607287__我方___召喚物___敵方數值區間.rb	ba5701a286e782c1428d7981bf0c1389fc7a4f3a1a5fe7d8599df56f47d3a647	40091
500	92227688	▼ 101 PROJECT HISTORY｜Legacy / Retired	exported_scripts/500__id92227688__▼_101_PROJECT_HISTORY｜Legacy___Retired.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
501	81426140	FS_Legacy_Page_Index v1.0	exported_scripts/501__id81426140__FS_Legacy_Page_Index_v1.0.rb	8c0354b27a679b89303423431d4a690df7dbec0f5ea6d91665724b764f2c0e1f	4535
502	81426300	FS_LegacyCode_Archive_Index v1.6	exported_scripts/502__id81426300__FS_LegacyCode_Archive_Index_v1.6.rb	2a9d013e984cdabdba5cdd4d9b88293caca4b5ad04f8ca4781d37913a2984ead	40302
503	81426400	FS_RetiredSubsystem_Archive_Phase4	exported_scripts/503__id81426400__FS_RetiredSubsystem_Archive_Phase4.rb	c28795d5b3227b68c65733355b17c41c42a57e64e58dc9fc6078b1eeafd1ff5a	1279
504	90500999	▼ 109 END｜Documentation / Project History	exported_scripts/504__id90500999__▼_109_END｜Documentation___Project_History.rb	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
